# Cameras (29)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
DJI_0417	780784.7984940673923120	3197803.4486177191138268	1372.2226827078409315	-0.2298952306475685	0.0627359705384593	-51.3598515225626642	0.6244266986455338	-0.7810795695335736	0.0024503215886021	0.7810826455025542	0.6244186148560915	-0.0033607017021502	0.0010949490265387	0.0040124155377634	0.9999913507666863
DJI_0418	780797.1796659687533975	3197812.8294241703115404	1371.9594817421298103	-0.2777743180520270	0.0950022502882141	-51.5246877598654933	0.6221765112719323	-0.7828721161114574	0.0027638083608882	0.7828752387970583	0.6221637615763906	-0.0043144245926479	0.0016581013045625	0.0048480507717193	0.9999868734657367
DJI_0419	780809.5459449904737994	3197822.1795601476915181	1372.0570114405827553	-0.3459627366776621	0.1392896214070863	-51.6335083180803665	0.6206875121049096	-0.7840514074034335	0.0032253473786298	0.7840542725243870	0.6206665219606698	-0.0056538706652899	0.0024310601127879	0.0060381343095918	0.9999788152159962
DJI_0420	780821.9824618536513299	3197831.5567617001943290	1372.1742177135847669	-0.3298160548997113	0.1608171191621353	-51.9793284737756380	0.6159433124236434	-0.7877854798957483	0.0028059839657300	0.7877854770438140	0.6159228055745641	-0.0057567119094174	0.0028067845376117	0.0057563216191753	0.9999794931507225
DJI_0421	780834.3045801653061062	3197840.9538168809376657	1372.1546204947258047	-0.3527909129559959	0.1427969901719403	-52.1153255903995642	0.6140722051838988	-0.7892428288845165	0.0033292454024290	0.7892459156597564	0.6140503600274571	-0.0057480400610343	0.0024922750603304	0.0061573049718609	0.9999779378368843
DJI_0422	780846.8052551308646798	3197850.4732748838141561	1372.1334117244757635	-0.3611173722671590	0.1317199889941661	-52.1399917619634294	0.6137326575076236	-0.7895058677027955	0.0035651046949993	0.7895105698838615	0.6137106498454348	-0.0056831600324639	0.0022989454735887	0.0063026287492099	0.9999774956070557
DJI_0423	780859.1096572107635438	3197859.8630438903346658	1371.6883002000033684	-0.4134134820521496	0.1072806524340678	-51.8906261954799390	0.6171635305512790	-0.7868219178290126	0.0045217453881418	0.7868326827715905	0.6171379167830017	-0.0059262965837554	0.0018723995145924	0.0072153511772862	0.9999722160277488
DJI_0424	780871.3796128713293001	3197869.1541205914691091	1371.3961316756754059	-0.4484671125663567	0.1475795133031521	-52.0549835238561727	0.6149029427515108	-0.7885894462616276	0.0045887079130805	0.7885985902411338	0.6148702476204975	-0.0068441260073502	0.0025757455675065	0.0078271218137655	0.9999660502731499
DJI_0425	780883.5328779973788187	3197878.5103181358426809	1371.3943567639382763	-0.4294742415922529	0.1295034248205148	-52.1939238244886070	0.6129892797502812	-0.7900781990354732	0.0045367741948735	0.7900879913904777	0.6129602390339114	-0.0063805347778041	0.0022602592311977	0.0074956502288876	0.9999693527583003
DJI_0496	780907.7100843703374267	3197851.7699718950316310	1372.0379470002674225	0.1803437268684729	-0.2191382362322009	132.9030371593721895	-0.6807547198118067	0.7325113805426665	-0.0002980426577369	-0.7325014561893864	-0.6807475084191353	-0.0049443363121828	-0.0038246744145618	-0.0031475636000565	0.9999877322792545
DJI_0497	780895.2809747545979917	3197842.4429790005087852	1371.9777483718296480	0.2253019469672416	-0.2077776286347076	133.0597415189574804	-0.6827560721880117	0.7306462811650075	0.0003971273640850	-0.7306373896427840	-0.6827448640802072	-0.0053343629496237	-0.0036263957833128	-0.0039322247957610	0.9999856933285487
DJI_0498	780882.6881555395666510	3197832.9970927201211452	1371.8537567053899693	0.2861260911759015	-0.2839051559141560	133.2443957391226377	-0.6851033323477469	0.7284458558982612	0.0002429622651389	-0.7284290434845304	-0.6850851752757989	-0.0070307343528469	-0.0049550594572553	-0.0049937603043851	0.9999752545657303
DJI_0499	780870.4039121801033616	3197823.5848589735105634	1371.8386738576664357	0.3317785251050273	-0.3046054204765549	133.2216307765446572	-0.6848125855994205	0.7287190044114600	0.0005789768622829	-0.7286998415722682	-0.6847883487351913	-0.0078395362797480	-0.0053163424633474	-0.0057905134574542	0.9999691027510357
DJI_0500	780858.1485612613614649	3197814.2367606763727963	1371.8693460818208223	0.3474918482989111	-0.3461859068803271	133.0977862906434268	-0.6832330907346018	0.7302002831513719	0.0003003512945964	-0.7301753470171712	-0.6832062393947390	-0.0085555280639059	-0.0060420471362955	-0.0060647289927278	0.9999633556929212
DJI_0501	780845.8472024609800428	3197804.8812261186540127	1372.0785348957344922	0.3523917341263938	-0.3624303911096462	133.2156537103971914	-0.6847325415925630	0.7287944317157854	0.0001509445409430	-0.7287669955181401	-0.6847049371221304	-0.0088212994531886	-0.0063255614495666	-0.0061502341943237	0.9999610801884755
DJI_0502	780833.2591087898472324	3197795.2393438308499753	1372.2048071019380586	0.3067678884652697	-0.3056954792227159	133.1686768657429809	-0.6841387448593961	0.7293518443407168	0.0002548313278630	-0.7293323739132268	-0.6841178420097868	-0.0075542442355224	-0.0053353673076848	-0.0053540079069493	0.9999714338194988
DJI_0503	780821.1244984552031383	3197786.0307644861750305	1372.3133940168172558	0.2885365968158207	-0.3221488456825057	133.2014977503591240	-0.6845553408059631	0.7289608725306220	-0.0001780264762423	-0.7289392104615192	-0.6845368411630067	-0.0075458957261300	-0.0056225284142356	-0.0050358127414539	0.9999715134763910
DJI_0504	780808.8580830688588321	3197776.6526583540253341	1372.3828432342081669	0.2504800956117093	-0.2611422912228438	133.0153489493969232	-0.6821871719543334	0.7311775809052715	0.0000871921119213	-0.7311633805720884	-0.6821731700371908	-0.0063148231808913	-0.0045577770178576	-0.0043716430464754	0.9999800575040133
DJI_0505	780796.4674512760248035	3197767.2310601235367358	1372.6549486137446365	0.2127047710140595	-0.2335227472989706	133.0858480236109926	-0.6830877301408536	0.7303363250103021	-0.0000728111478402	-0.7303249560023114	-0.6830776462155788	-0.0055125203679247	-0.0040757295345401	-0.0037123592271381	0.9999848032933951
